"File","file","duration","duration_noSilence","voiced","voiced_noSilence","amEnvDep_mean","amEnvDep_median","amEnvDep_sd","amEnvDepVoiced_mean","amEnvDepVoiced_median","amEnvDepVoiced_sd","amEnvFreq_mean","amEnvFreq_median","amEnvFreq_sd","amEnvFreqVoiced_mean","amEnvFreqVoiced_median","amEnvFreqVoiced_sd","amMsFreq_mean","amMsFreq_median","amMsFreq_sd","amMsFreqVoiced_mean","amMsFreqVoiced_median","amMsFreqVoiced_sd","amMsPurity_mean","amMsPurity_median","amMsPurity_sd","amMsPurityVoiced_mean","amMsPurityVoiced_median","amMsPurityVoiced_sd","ampl_mean","ampl_median","ampl_sd","ampl_noSilence_mean","ampl_noSilence_median","ampl_noSilence_sd","amplVoiced_mean","amplVoiced_median","amplVoiced_sd","CPP_mean","CPP_median","CPP_sd","dom_mean","dom_median","dom_sd","domVoiced_mean","domVoiced_median","domVoiced_sd","entropy_mean","entropy_median","entropy_sd","entropySh_mean","entropySh_median","entropySh_sd","entropyShVoiced_mean","entropyShVoiced_median","entropyShVoiced_sd","entropyVoiced_mean","entropyVoiced_median","entropyVoiced_sd","f1_freq_mean","f1_freq_median","f1_freq_sd","f1_width_mean","f1_width_median","f1_width_sd","f2_freq_mean","f2_freq_median","f2_freq_sd","f2_width_mean","f2_width_median","f2_width_sd","f3_freq_mean","f3_freq_median","f3_freq_sd","f3_width_mean","f3_width_median","f3_width_sd","flux_mean","flux_median","flux_sd","fmDep_mean","fmDep_median","fmDep_sd","fmFreq_mean","fmFreq_median","fmFreq_sd","fmPurity_mean","fmPurity_median","fmPurity_sd","harmEnergy_mean","harmEnergy_median","harmEnergy_sd","harmHeight_mean","harmHeight_median","harmHeight_sd","HNR_mean","HNR_median","HNR_sd","HNRVoiced_mean","HNRVoiced_median","HNRVoiced_sd","loudness_mean","loudness_median","loudness_sd","loudnessVoiced_mean","loudnessVoiced_median","loudnessVoiced_sd","novelty_mean","novelty_median","novelty_sd","noveltyVoiced_mean","noveltyVoiced_median","noveltyVoiced_sd","peakFreq_mean","peakFreq_median","peakFreq_sd","peakFreqVoiced_mean","peakFreqVoiced_median","peakFreqVoiced_sd","pitch_mean","pitch_median","pitch_sd","quartile25_mean","quartile25_median","quartile25_sd","quartile25Voiced_mean","quartile25Voiced_median","quartile25Voiced_sd","quartile50_mean","quartile50_median","quartile50_sd","quartile50Voiced_mean","quartile50Voiced_median","quartile50Voiced_sd","quartile75_mean","quartile75_median","quartile75_sd","quartile75Voiced_mean","quartile75Voiced_median","quartile75Voiced_sd","roughness_mean","roughness_median","roughness_sd","roughnessVoiced_mean","roughnessVoiced_median","roughnessVoiced_sd","specCentroid_mean","specCentroid_median","specCentroid_sd","specCentroidVoiced_mean","specCentroidVoiced_median","specCentroidVoiced_sd","specSlope_mean","specSlope_median","specSlope_sd","specSlopeVoiced_mean","specSlopeVoiced_median","specSlopeVoiced_sd","subDep_mean","subDep_median","subDep_sd","subRatio_mean","subRatio_median","subRatio_sd"
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s1 .wav","p15_t4_v_w94_smoke_s1 .wav",0.299160997732426,0.249455782312925,0,0,0.162653872544972,0.164759323343588,0.0129974590163703,NA,NA,NA,92.0188488816464,100.596193440898,36.2015532125015,NA,NA,NA,63.8982841115327,59.3198317109387,10.4726284803994,NA,NA,NA,-11.6296221837437,-11.3788510022129,0.914136160343631,NA,NA,NA,0.0525560413482514,0.0610832598128807,0.0300887711972512,0.0608573911013869,0.0645937177274884,0.0249113636087018,NA,NA,NA,NA,NA,NA,219.946988395793,211.167094117165,61.526682328497,NA,NA,NA,0.0727269219116312,0.0700218783462252,0.0233625156766186,0.688186672970068,0.694562308285841,0.0354230125196054,NA,NA,NA,NA,NA,NA,1039.99530612245,1064.1,330.544712684621,300.945477146317,287.527333540594,141.69523145472,1851.66040816327,1593.9,571.384557948786,249.678819093875,217.328286956825,152.561873915865,2902.07204081633,2677.36,739.033372746622,328.73042513895,307.86972030072,124.901154056066,0.0178989657045233,1.21798615637658e-08,0.132413298625469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.21321808751739,-1.37454578137998,2.06487052272799,NA,NA,NA,7.94683109508508,8.43874895555557,2.37304143775126,NA,NA,NA,0.101689818604659,0.0713490494960933,0.122964622532254,NA,NA,NA,1059.54545454545,1202.72727272727,659.141974902609,NA,NA,NA,NA,NA,NA,709.772727272727,701.590909090909,267.405861727756,NA,NA,NA,1437.95454545455,1503.40909090909,303.143333559915,NA,NA,NA,2448.40909090909,2605.90909090909,490.584942698067,NA,NA,NA,24.0307536070652,24.0527383807318,0.128813479248266,NA,NA,NA,2078.50261609132,2097.09081052444,299.626281152256,NA,NA,NA,-3.21325985812054,-3.27361421384425,0.513838473333855,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s2 .wav","p15_t4_v_w94_smoke_s2 .wav",0.230975056689342,0.189591836734694,0,0,0.183846926383989,0.183846926383989,0.0126505386380333,NA,NA,NA,82.3676750432312,82.3676750432312,24.3271307576011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271321705018178,0.0318851386528095,0.0168486978449054,0.0320212266724662,0.0343611364029971,0.0144426493990766,NA,NA,NA,NA,NA,NA,268.288843617402,249.784544182552,52.638164190211,NA,NA,NA,0.0938245732483544,0.0895126508735841,0.0235889516853722,0.711504028395459,0.714775140405556,0.0346240369070441,NA,NA,NA,NA,NA,NA,1016.85108108108,786.73,389.187316845299,299.153666062956,294.193313921676,148.198760928448,1925.5472972973,1658.42,591.959829744706,250.75938080836,216.843075508223,140.638738058906,3160.14675675676,2844.93,848.966778161856,311.078805045998,286.774147498954,130.647223578698,0.182331174781651,4.93055476447068e-08,0.389915117916166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.577916828622903,-0.914258009170108,2.67390970926675,NA,NA,NA,4.82460732772397,5.26691907116841,1.4006000307582,NA,NA,NA,0.0995205859910061,0.0911813501619406,0.0978280531749665,NA,NA,NA,1067.28501228501,1202.72727272727,405.900667230884,NA,NA,NA,NA,NA,NA,820.780098280099,701.590909090909,250.944128288892,NA,NA,NA,1525.07985257985,1503.40909090909,199.246976963022,NA,NA,NA,2781.98402948403,2605.90909090909,550.695639280967,NA,NA,NA,25.0407791542895,24.5767952084761,0.987476577965864,NA,NA,NA,2350.44425526213,2304.79625534345,278.469403410324,NA,NA,NA,-2.94797810050829,-2.9273880199236,0.391277959892896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s3 .wav","p15_t4_v_w94_smoke_s3 .wav",0.283854875283447,0.239478458049887,0,0,0.181487112789893,0.178966216994755,0.00650221115061354,NA,NA,NA,35.3978251322384,35.9005784964743,4.32561860858314,NA,NA,NA,80.8875794986905,74.9298540965207,15.1996459715127,NA,NA,NA,-13.2120333130676,-12.7054224406265,1.29249090661679,NA,NA,NA,0.0617739912046274,0.0682489006399344,0.0400360418625717,0.0752550112139112,0.0796157102198103,0.0347277043774994,NA,NA,NA,NA,NA,NA,317.053474604971,300.724479398896,61.7193833551581,NA,NA,NA,0.0835929012666686,0.0812357148049742,0.0289796820107576,0.695204985865066,0.697174217389081,0.03624562217328,NA,NA,NA,NA,NA,NA,981.158372093023,1053.23,318.995841792052,269.470643630814,243.923853703415,145.18131689674,1961.86372093023,1665.77,556.207083194154,249.722010942842,244.764582881098,134.833765327443,3259.43093023256,2936.82,777.65515044791,313.553235207993,308.573588328724,132.979034611902,0.0927653265180808,1.24527749167935e-07,0.292522665322143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.86007190858333,-1.3436136974973,2.24672217307795,NA,NA,NA,9.69007636680262,10.196840717529,2.95744074491086,NA,NA,NA,0.132916255114831,0.119646396521583,0.137271856890133,NA,NA,NA,615.348837209302,400.909090909091,403.633055776115,NA,NA,NA,NA,NA,NA,596.701902748415,501.136363636364,266.932592766975,NA,NA,NA,1251.6754756871,1302.95454545455,225.574559503196,NA,NA,NA,2841.3266384778,2806.36363636364,644.328047845534,NA,NA,NA,26.9570567292791,26.8251255229089,1.05789119585512,NA,NA,NA,2189.60549618836,2176.4913607019,246.14614807033,NA,NA,NA,-3.18979439899303,-3.11627069966926,0.545010736777593,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s4 .wav","p15_t4_v_w94_smoke_s4 .wav",0.236553287981859,0.204557823129252,0,0,0.185646867895574,0.185468977769488,0.0190895292003737,NA,NA,NA,35.5430441542902,35.4857755419332,6.14553978856247,NA,NA,NA,90.6983108597941,90.9469696969697,9.34897129198749,NA,NA,NA,-17.0423912398339,-17.2412760304358,1.09706378884752,NA,NA,NA,0.0294142236139939,0.0348877237089982,0.0176183946922178,0.034573198677323,0.0383968484893356,0.0148323192289179,NA,NA,NA,NA,NA,NA,297.32076139694,306.267942431954,52.1295737516922,NA,NA,NA,0.0854927326553922,0.0874811998614325,0.0254877149446899,0.725696521575117,0.724918985365048,0.0199179854187412,NA,NA,NA,NA,NA,NA,782.539210526316,758.125,213.238702503335,275.20012128949,233.655550261135,121.314108717978,1597.05736842105,1520.77,316.39957826777,222.782852618946,204.654755538699,113.602121753388,2676.93078947368,2574.15,357.702828052361,254.047208427975,216.95531494833,137.316834080691,0.0444474936602289,2.09491731739675e-08,0.208408034856986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.52204547658348,-1.48202089029986,1.29447095618334,NA,NA,NA,5.66604079999885,6.1316901097227,1.74834073546498,NA,NA,NA,0.143645367298385,0.116261588949598,0.144887350988361,NA,NA,NA,896.77033492823,801.818181818182,503.540045578682,NA,NA,NA,NA,NA,NA,762.254784688995,801.818181818182,225.370729134316,NA,NA,NA,1498.13397129187,1503.40909090909,239.852989453647,NA,NA,NA,3199.36004784689,3006.81818181818,589.684162858028,NA,NA,NA,27.1389571441594,27.5601082415061,1.26054582368938,NA,NA,NA,2399.00637591451,2377.0803272799,223.450123705665,NA,NA,NA,-3.24711119112169,-3.15914322542759,0.476531772995305,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s5 .wav","p15_t4_v_w94_smoke_s5 .wav",0.228140589569161,0.154671201814059,0,0,0.235980622359947,0.236707460084592,0.0132942563097755,NA,NA,NA,67.7247599038954,67.2366274507952,10.2542486506061,NA,NA,NA,87.5,87.5,0,NA,NA,NA,-14.2162467227585,-14.2162467227585,0,NA,NA,NA,0.0409432544616224,0.036587127803803,0.0362153991562187,0.05695552931857,0.0456886139931556,0.0332444066000981,NA,NA,NA,NA,NA,NA,329.420459695323,326.603012848578,35.0049746296757,NA,NA,NA,0.0871223129798466,0.0859982987481967,0.0224361185884169,0.71642691395391,0.721083731586506,0.0258996010983142,NA,NA,NA,NA,NA,NA,870.49,811.42,281.983464959109,313.925019989063,298.628736920864,133.585387911186,1754.07466666667,1559.995,487.128130221745,241.154390231389,215.982300522286,129.41995200788,2946.05733333333,2743.47,566.67444328768,227.636566588961,192.052258327962,138.414768491139,0.0698473554685571,6.18835760413106e-08,0.257745591074763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77246500180362,-1.94443026930238,2.46500673836551,NA,NA,NA,8.39770227854493,7.93518364661489,2.90115797433332,NA,NA,NA,0.1436587175078,0.115471355570657,0.152774401678157,NA,NA,NA,765.068181818182,651.477272727273,434.4820947024,NA,NA,NA,NA,NA,NA,724.977272727273,701.590909090909,233.476560546437,NA,NA,NA,1379.79545454546,1403.18181818182,205.039071320626,NA,NA,NA,2943.34090909091,2856.47727272727,431.28124987449,NA,NA,NA,23.8376487772245,23.8872854955339,0.911626504255616,NA,NA,NA,2334.52717499711,2342.94173187529,268.714493382497,NA,NA,NA,-3.23417303693155,-3.2293025556663,0.426075996444665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t4_v_w94_smoke_s6 .wav","p15_t4_v_w94_smoke_s6 .wav",0.201541950113379,0.14968253968254,0,0,1,1,0,NA,NA,NA,10.0227272727273,10.0227272727273,0,NA,NA,NA,74.8824451410658,74.8824451410658,0,NA,NA,NA,-14.1697281177566,-14.1697281177566,0.531085124096082,NA,NA,NA,0.0338352989098744,0.0296507214886895,0.0283118682197301,0.0433386646935572,0.0355244918538436,0.026853833028013,NA,NA,NA,NA,NA,NA,333.49688828433,315.71737694237,59.0943270835745,NA,NA,NA,0.0958292642268713,0.0972046777848772,0.0284419409979351,0.693909486111809,0.697391307034247,0.0296902633288736,NA,NA,NA,NA,NA,NA,804.071379310345,664.8,297.851859088231,233.724497223132,202.184154456137,136.903443630447,1813.51482758621,1560.87,541.2552955836,248.021741831368,201.663450162962,142.038504019121,3107.6675862069,2705.18,845.624845816289,278.440738555052,276.683325818806,114.36411931757,0.0811047293035049,4.49450126560613e-08,0.272805431891551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384199518300458,0.369673815027392,2.69825369784771,NA,NA,NA,6.80677662921789,6.52022544643212,2.67174053619179,NA,NA,NA,0.133644974827474,0.105088970314817,0.144461512401045,NA,NA,NA,694.678683385579,601.363636363636,282.129452871449,NA,NA,NA,NA,NA,NA,608.275862068965,601.363636363636,125.444450663778,NA,NA,NA,1199.27115987461,1202.72727272727,210.038335415164,NA,NA,NA,2661.20689655172,2706.13636363636,400.538621933394,NA,NA,NA,21.1589883421795,21.1589883421795,0.363446430803598,NA,NA,NA,2155.21679867734,2182.64319871861,199.239055635771,NA,NA,NA,-2.97971561143301,-2.87112682950294,0.416341573721512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p15_t8_v_w122_bad_s1 .wav","p15_t8_v_w122_bad_s1 .wav",0.623015873015873,0.5537641723356,0,0,0.149286163841975,0.124743029606285,0.0469251863412413,NA,NA,NA,70.2075924220343,78.4113088805152,16.6633318800419,NA,NA,NA,64.0725015124463,66.6356184798808,21.6123599981838,NA,NA,NA,-14.6069279143367,-14.7454220068004,1.78729678244941,NA,NA,NA,0.0292893730900711,0.0281964034084368,0.0158804619429223,0.0322964834942601,0.0295522768786562,0.0139896685598734,NA,NA,NA,NA,NA,NA,294.859076331528,220.243286866712,118.055616503655,NA,NA,NA,0.053862310004277,0.0472473220477505,0.0247597576943909,0.599866719226435,0.58755258719742,0.0481777243533371,NA,NA,NA,NA,NA,NA,679.861545454545,568.71,350.301011273768,234.707755807212,204.146887813144,130.293608197176,1474.75409090909,1380.195,380.817715502981,169.324393504681,137.931181910112,108.273369312976,2102.06072727273,1809.325,718.986268044226,158.442957659036,125.314103948909,108.955873041537,0.0245914698056538,3.16866323180065e-08,0.155498896356699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.622183458038309,-0.686603801809045,2.42026497149495,NA,NA,NA,4.89603824098619,4.73833583639642,1.37377483971283,NA,NA,NA,0.0642704452776821,0.0433284356256872,0.0850095705741988,NA,NA,NA,543.960743801653,400.909090909091,445.437141643869,NA,NA,NA,NA,NA,NA,393.619834710744,400.909090909091,127.14812689177,NA,NA,NA,841.909090909091,701.590909090909,314.962978338504,NA,NA,NA,1488.8305785124,1403.18181818182,277.849648703115,NA,NA,NA,25.6635993042373,25.8672782687188,0.759986664771094,NA,NA,NA,1274.52902465215,1191.93906547849,261.969850924835,NA,NA,NA,-2.5347516700237,-2.452842992717,0.504416943837107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s1 .wav","p16_t43_v_w0_not_s1 .wav",0.225963718820862,0.21952380952381,0,0,0.330162928924579,0.330162928924579,0.0195715476733156,NA,NA,NA,21.1690293609122,21.1690293609122,2.00357367558494,NA,NA,NA,60.1551989236979,60.1551989236979,14.7816260152801,NA,NA,NA,-15.4017969195873,-15.4017969195873,0.124352075489764,NA,NA,NA,0.0030752311500224,0.00170912452581326,0.00282275069856036,0.0031299920118281,0.00173004007324462,0.00283241015496831,NA,NA,NA,NA,NA,NA,244.461706143639,230.549003390626,32.9206052998573,NA,NA,NA,0.100449571171583,0.100773302696437,0.0421100087952991,0.584733407566135,0.600186642966458,0.0716211020626007,NA,NA,NA,NA,NA,NA,560.503023255814,350,509.012454532513,275.233034281655,255.021879780086,146.183146048444,1694.57162790698,1440.29,593.816494165095,241.371337133967,232.250428535947,126.322294775178,2804.81906976744,2230.38,1116.31186624231,328.599308026155,320.537665249579,144.315451220459,0.0697729996207897,8.30426133635598e-07,0.25774112374177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36262494980451,5.79033207308783,3.05916928883606,NA,NA,NA,0.737877555481348,0.663108869101507,0.311130601981099,NA,NA,NA,0.118837361525808,0.0879612942776578,0.107248158348961,NA,NA,NA,221.432346723044,200.454545454545,86.2690661141678,NA,NA,NA,NA,NA,NA,223.763213530655,200.454545454545,84.2465989175556,NA,NA,NA,468.50422832981,400.909090909091,256.670667095598,NA,NA,NA,1554.68816067653,1603.63636363636,683.064049362448,NA,NA,NA,19.5038116893291,19.5038116893291,2.59143364973079,NA,NA,NA,1419.09338571006,1433.1462902419,438.578445301266,NA,NA,NA,-2.10021253056397,-2.08830854363397,0.173724816593373,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s2 .wav","p16_t43_v_w0_not_s2 .wav",0.230884353741497,0.229501133786848,0,0,0.17935538984782,0.17935538984782,0.0371652323715736,NA,NA,NA,112.530789592489,112.530789592489,47.2871113862476,NA,NA,NA,81.4015151515152,82.0764462809917,5.47339044961119,NA,NA,NA,-15.5143540190551,-15.5704835236548,0.45518524927957,NA,NA,NA,0.00658394842677922,0.00538377893210854,0.00299981291298914,0.00658394842677922,0.00538377893210854,0.00299981291298914,NA,NA,NA,NA,NA,NA,216.572896694475,213.107817057624,27.9686535873371,NA,NA,NA,0.0543005818287869,0.0546688153337521,0.0151043670290353,0.488286829802239,0.473470181624786,0.0490500604519841,NA,NA,NA,NA,NA,NA,435.440444444444,295.56,521.166897055215,165.371260346684,142.889242087418,87.6474457864152,1600.67888888889,1435.25,581.022352352152,276.703468557014,267.854520320342,115.375142452047,2621.22066666667,2187.69,938.125943372792,282.73689713541,278.304202595434,114.6922366039,0.0227394869725975,8.78834295892084e-07,0.150699503048638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.56861904321683,9.18922631357877,2.08807684696714,NA,NA,NA,0.768936795085581,0.735068272777126,0.197307004473029,NA,NA,NA,0.0864054746290437,0.0615567199084418,0.111265262730175,NA,NA,NA,182.636363636363,200.454545454545,71.7959872599199,NA,NA,NA,NA,NA,NA,160.363636363636,200.454545454545,68.9114268340854,NA,NA,NA,262.818181818182,200.454545454545,93.8486820977264,NA,NA,NA,650.363636363636,501.136363636364,427.16866534355,NA,NA,NA,20.2968047129181,20.2840662354811,1.01433165774636,NA,NA,NA,871.932234534451,799.898223109418,205.237302954761,NA,NA,NA,-2.2321183196677,-2.19251501741664,0.181374251120739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s3 .wav","p16_t43_v_w0_not_s3 .wav",0.19047619047619,0.189591836734694,0,0,0.975267111439627,1,0.0323893812923112,NA,NA,NA,10.8353808353808,10.8353808353808,0,NA,NA,NA,55.6818181818182,55.6818181818182,7.44098495300547,NA,NA,NA,-10.3864216287705,-10.3864216287705,1.17980178141286,NA,NA,NA,0.00385612262308865,0.00364100250195063,0.00230774879697633,0.00385612262308865,0.00364100250195063,0.00230774879697633,NA,NA,NA,NA,NA,NA,289.271052592259,230.110868704127,95.7872559981341,NA,NA,NA,0.0892408954493562,0.0814846506502684,0.0438744045278842,0.577176467100154,0.565428324652435,0.0853214083142045,NA,NA,NA,NA,NA,NA,1025.8072972973,1213.82,690.616889404959,310.134155597611,285.727682560907,120.649157122752,1954.93864864865,1876.82,600.249347522262,294.386099139863,267.64035335897,130.300075667,3092.10594594595,3034.62,908.499701670774,324.133561770743,280.936772595652,156.745391607776,0.0839323457433348,5.78236558562706e-06,0.278859407897526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66950523295321,5.68392204394487,3.18505289507745,NA,NA,NA,0.754356841736533,0.73283411455267,0.252249811142804,NA,NA,NA,0.170781753177157,0.151654964795248,0.108338181191546,NA,NA,NA,105.644963144963,100.227272727273,117.991208388034,NA,NA,NA,NA,NA,NA,127.315724815725,100.227272727273,134.983991307541,NA,NA,NA,509.262899262899,300.681818181818,458.921249545677,NA,NA,NA,1584.67444717445,1503.40909090909,845.13703467673,NA,NA,NA,22.81273297757,22.81273297757,1.59337466716784,NA,NA,NA,1357.1437421107,1235.33235281084,545.140008176992,NA,NA,NA,-2.24546526372496,-2.26211845020739,0.189233827784458,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s4 .wav","p16_t43_v_w0_not_s4 .wav",0.174875283446712,0.174625850340136,0,0,1,1,0,NA,NA,NA,11.7914438502674,11.7914438502674,0,NA,NA,NA,60.1363636363637,60.1363636363637,8.06535639744565,NA,NA,NA,-15.6189473826791,-15.6189473826791,0.638826140831782,NA,NA,NA,0.00762805115545653,0.00661775983451262,0.00282522853976104,0.00762805115545653,0.00661775983451262,0.00282522853976104,NA,NA,NA,NA,NA,NA,200.069815496976,198.985847154352,19.0319832363012,NA,NA,NA,0.0537914178921249,0.0535343047816352,0.015122469285916,0.558128129402223,0.554010265965613,0.049033492848802,NA,NA,NA,NA,NA,NA,530.351470588235,372.17,394.528339030002,295.446404010141,302.40252501376,123.938408282371,1590.33705882353,1450.485,376.024076683439,290.195407223581,267.271076797996,133.72086552241,2674.32323529412,2207.975,878.361280604384,343.998865163609,308.958636687723,142.465021000212,8.68425429425691e-06,3.04885442869995e-06,1.46805139844399e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.73988653251167,6.80839359766649,3.32151625755511,NA,NA,NA,1.17829106233829,1.18819398853439,0.251788409591335,NA,NA,NA,0.108571570872999,0.102428491684966,0.11295914043362,NA,NA,NA,215.193850267379,200.454545454545,70.3642479284003,NA,NA,NA,NA,NA,NA,206.350267379679,200.454545454545,60.1423186161907,NA,NA,NA,415.648395721925,400.909090909091,244.427489369203,NA,NA,NA,1211.57085561497,1252.84090909091,412.412666982599,NA,NA,NA,23.0705183543973,23.0705183543973,0.715118277605544,NA,NA,NA,1084.0356993204,1028.69653199357,230.25780483307,NA,NA,NA,-2.56582725208641,-2.59462574192944,0.219123849032703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s5 .wav","p16_t43_v_w0_not_s5 .wav",0.193696145124717,0.189591836734694,0,0,1,1,0,NA,NA,NA,10.5502392344498,10.5502392344498,0,NA,NA,NA,77.5568181818182,77.5568181818182,3.58761774519908,NA,NA,NA,-17.8064852355061,-17.8064852355061,2.68808297853369,NA,NA,NA,0.00564207465047769,0.00516975940991721,0.00179784050453496,0.00564207465047769,0.00516975940991721,0.00179784050453496,NA,NA,NA,NA,NA,NA,224.326567492364,196.131040479007,108.769988395928,NA,NA,NA,0.0612982420853134,0.0534134826609922,0.0268608357654696,0.477029204649186,0.48319816457201,0.0613235240598475,NA,NA,NA,NA,NA,NA,625.810810810811,323.64,742.371395897327,245.073660547939,207.244869106137,116.879192128742,1699.25054054054,1405.65,728.047159182799,294.927320493355,271.677891029148,130.737062049577,2995.67864864865,2353.4,1163.4273301165,388.546915147861,381.27142849113,127.288566583399,0.0555545537772464,3.55449371269856e-07,0.232150089604854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44080683866447,8.99698772766177,1.93137414321165,NA,NA,NA,0.698433957858051,0.65286825514121,0.196467575136219,NA,NA,NA,0.134126923333816,0.0695905773617875,0.143332970139589,NA,NA,NA,121.898034398034,200.454545454545,94.8933904767659,NA,NA,NA,NA,NA,NA,108.353808353808,100.227272727273,83.1154072912695,NA,NA,NA,213.998771498771,200.454545454545,88.9025958194937,NA,NA,NA,582.40171990172,501.136363636364,399.401341713245,NA,NA,NA,21.6858192823474,21.6858192823474,2.39826780845483,NA,NA,NA,863.594124502774,777.566943753188,255.73032482569,NA,NA,NA,-2.13640000621789,-2.19842558945043,0.290863423506786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p16_t43_v_w0_not_s6 .wav","p16_t43_v_w0_not_s6 .wav",0.175736961451247,0.174625850340136,0,0,1,1,0,NA,NA,NA,11.7914438502674,11.7914438502674,0,NA,NA,NA,46.7727272727273,46.7727272727273,8.06535639744565,NA,NA,NA,-7.90838677589465,-7.90838677589465,2.25550559648675,NA,NA,NA,0.00454487826751729,0.00428472356560225,0.00160139150346858,0.00454487826751729,0.00428472356560225,0.00160139150346858,NA,NA,NA,NA,NA,NA,353.189894219032,377.629935383197,51.3408579078476,NA,NA,NA,0.063970407334656,0.0648275419850935,0.023572245683211,0.564109900076618,0.571027129804847,0.053228677154841,NA,NA,NA,NA,NA,NA,739.692058823529,461.905,495.384216217524,268.855591116872,215.418706237455,126.084633296857,1682.13970588235,1504.685,393.758517841377,254.998521906902,222.96413496847,131.813382708698,2785.35058823529,2120.585,1162.92883418611,331.398377359456,334.889644499804,130.963917067952,0.0303138326019832,4.31406057987971e-07,0.174070629990566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21309731301468,2.32504036475663,3.77694489785698,NA,NA,NA,1.01895063439657,0.90915716221843,0.294048704094972,NA,NA,NA,0.130865067554031,0.109102833204085,0.109752003555691,NA,NA,NA,138.549465240642,100.227272727273,152.131713978883,NA,NA,NA,NA,NA,NA,156.236631016043,100.227272727273,123.84205957564,NA,NA,NA,456.918449197861,400.909090909091,286.89178629276,NA,NA,NA,1358.96390374332,1503.40909090909,363.634457601653,NA,NA,NA,27.1255988198594,27.1255988198594,0.587761944037097,NA,NA,NA,1121.60433427648,1146.31170661064,245.32565612115,NA,NA,NA,-2.24074682543794,-2.27455734735628,0.265493894769357,NA,NA,NA,NA,NA,NA,NA,NA,NA
